|id|name|address_name|address_comment|lat|lon|rubrics|review_point|review_count
0|70000001017303006|Булочные Ф. Вольчека, пекарня|Суворовский проспект, 6|цокольный этаж|59.93287|30.368447|['Пекарни', 'Кондитерские изделия', 'Мороженое']|4.9|777
1|5348552838735160|Пирожковая на Московском, кафе быстрого питания|Московский проспект, 192|1 этаж|59.863415|30.321338|['Пекарни', 'Быстрое питание', 'Доставка готовых блюд']|4.8|1886
2|70000001006539313|Пироговый дворик, кафе-пекарня|улица Савушкина, 1/2|1 этаж|59.98727|30.300923|['Пекарни', 'Доставка готовых блюд', 'Быстрое питание']|4.2|7
3|5348552838552300|Вкусные штучки, кондитерская|Красного Курсанта, 1|1 этаж|59.954909|30.293453|['Кондитерские изделия', 'Кафе', 'Кофейни', 'Мороженое']|4.7|585
4|5348552838535461|Entree, французский ресторан|Никольская площадь, 6|1 этаж|59.922514|30.303085|['Пекарни', 'Рестораны', 'Доставка готовых блюд']|4.7|815
5|5348552840230555|Торт Вашей Мечты, производственная компания|Гороховая, 52|цокольный этаж|59.924272|30.328608|['Кондитерские изделия']|0.0|191
6|70000001017331016|Пышечная-пирожковая|Бронницкая, 16|1 этаж|59.915293|30.3219|['Пекарни']|4.9|427
7|70000001024048146|Британские Пекарни, кафе-кондитерская|Новочеркасский проспект, 41|1 этаж|59.929391|30.410672|['Пекарни', 'Кофейни', 'Доставка готовых блюд', 'Кафе-кондитерские']|4.7|656
8|70000001006462637|Буше, пекарня-кондитерская|Московский проспект, 35|1 этаж|59.913779|30.317917|['Пекарни', 'Кондитерские изделия', 'Доставка готовых блюд', 'Кафе-кондитерские']|4.6|706
9|70000001019786669|Штолле, кафе-пироговая|Московский проспект, 105|1-2 этаж|59.890762|30.318875|['Хлебобулочные изделия', 'Доставка готовых блюд', 'Кафе', 'Продукты быстрого приготовления']|4.3|468
10|70000001020554218|Булочные Ф. Вольчека, пекарня|Кузнечный переулок, 8|1 этаж|59.927535|30.350932|['Пекарни', 'Кондитерские изделия', 'Мороженое']|4.8|658
11|70000001022269478|Yagoda, кофейня|Кронверкский проспект, 65/37|1 этаж|59.953844|30.306408|['Кондитерские изделия', 'Кофейни', 'Продажа кофе', 'Доставка готовых блюд']|4.5|419
12|70000001021200995|Пышечная-пирожковая|Кузнечный переулок, 8|1 этаж|59.92751|30.35115|['Пекарни', 'Быстрое питание']|4.9|487
13|70000001006828916|City coffee, кофейня|Садовая улица, 54|1 этаж|59.922672|30.308724|['Кондитерские изделия', 'Кофейни', 'Продажа чая', 'Продажа кофе']|4.4|55
14|70000001019836237|Roni`s donuts, кофейня|Воскова, 15|1 этаж|59.957934|30.307038|['Кондитерские изделия', 'Кофейни', 'Доставка готовых блюд']|4.5|150
15|5348552840819024|Пироговый дворик, кафе-пекарня|Старо-Петергофский проспект, 43-45|1 этаж|59.902093|30.275084|['Пекарни', 'Доставка готовых блюд', 'Кафе']|4.3|231
16|5348552838589862|Пышка пышка, пышечная|Садовая улица, 51|1 этаж|59.923784|30.310272|['Пекарни', 'Кафе-кондитерские', 'Кондитерские изделия']|4.4|250
17|70000001028368300|Pan&Cake|Мира, 7г|1 этаж|59.959306|30.314494|['Кондитерские изделия', 'Доставка готовых блюд', 'Кафе-кондитерские', 'Кофейни']|4.8|938
18|70000001029716852|Забыли сахар, кафе|проспект Медиков, 10 к1|2 этаж|59.973486|30.315623|['Кондитерские изделия', 'Кафе', 'Кофейни', 'Кафе-кондитерские']|4.5|1257
19|5348552838577626|Север-Метрополь, кафе-кондитерская|Садовая улица, 22|1 этаж|59.933023|30.333043|['Пекарни', 'Кафе-кондитерские', 'Кофейни', 'Кондитерские изделия']|4.7|461
20|70000001085345125|Цех85, пекарня-кондитерская|Моисеенко, 27|Нет|59.937329|30.385579|['Пекарни', 'Кофейни']|0.0|3
21|70000001084557714|Ruoka, магазин продуктов|Греческий проспект, 27|Нет|59.938319|30.369834|['Кондитерские изделия', 'Бытовая химия', 'Продажа кофе', 'Косметика / Парфюмерия', 'Продажа чая']|2.7|7
22|70000001084534211|Булочные Ф. Вольчека, пекарня|Загородный проспект, 13|цокольный этаж|59.926202|30.342133|['Пекарни', 'Кондитерские изделия', 'Мороженое']|4.1|4
23|70000001084526057|Цех85, пекарня-кондитерская|Моисеенко, 27|Нет|59.937374|30.385758|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские', 'Доставка готовых блюд', 'Кофейни']|0.0|3
24|70000001084473680|ВкусВилл, офис|Кременчугская улица, 13 к1|Нет|59.921937|30.371323|['Кулинарии']|4.4|107
25|70000001084453648|Репа, кулинария|Парадная, 3 к2|Нет|59.941602|30.367576|['Кулинарии']|0.0|2
26|70000001084459855|Тёплого хлеба, пекарня|Александра Матросова, 3 ст1|Нет|59.978194|30.335701|['Пекарни']|4.3|5
27|70000001084414239|Новозеландская пекарня|Московский проспект, 73 к5|напротив парковки|59.903732|30.314346|['Пекарни']|4.4|61
28|70000001084277482|Булочные Ф. Вольчека, пекарня|Наличная улица, 40 к1|Нет|59.949289|30.231557|['Пекарни', 'Кондитерские изделия']|0.0|1
29|70000001084160027|Олины булки, кафе-пекарня|Лиговский проспект, 175|1 этаж|59.913163|30.348817|['Пекарни', 'Кондитерские изделия', 'Кофейни']|0.0|0
30|70000001084033630|Хлебник, пекарня|Средний проспект В.О., 18|1 этаж|59.944228|30.282656|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские']|4.4|202
31|70000001083874425|Хлебник, пекарня|Лодейнопольская, 7 ст1|1 этаж|59.964284|30.290024|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские']|4.3|127
32|70000001083913536|St_berry, мастерская сладких подарков|Мытнинская, 10|Нет|59.932127|30.37561|['Кондитерские изделия']|4.5|64
33|70000001083877490|Сладости для радости, кондитерский магазин|улица Куйбышева, 10|Нет|59.955243|30.326349|['Кондитерские изделия']|4.5|34
34|70000001083803678|Столовая комната|Гороховая, 32|Нет|59.929577|30.320612|['Кулинарии', 'Столовые', 'Быстрое питание', 'Кафе']|4.8|22
35|70000001082874310|Не делись, пекарня|Аптекарский проспект, 18|1 этаж|59.974331|30.318541|['Пекарни', 'Кафе-кондитерские']|4.4|197
36|70000001083552313|Шаляпин, кулинария|Большая Зеленина, 32|Нет|59.964774|30.284443|['Кулинарии', 'Доставка готовых блюд']|4.4|36
37|70000001083594114|Berry Sweets, компания|Можайская, 28|Нет|59.915552|30.328683|['Кондитерские изделия', 'Сувенирные композиции']|4.2|2
38|70000001083534919|Шоколадница, кофейня|Брантовская дорога, 3|1 этаж|59.939482|30.416912|['Кондитерские изделия', 'Кофейни', 'Доставка готовых блюд', 'Кафе']|0.0|1
39|70000001083508670|Chocolatheca|Большой проспект В.О., 16|1 этаж|59.939344|30.28589|['Кондитерские изделия']|4.7|18
40|70000001083462726|Хлебник, пекарня|Маяковского, 34|цокольный этаж|59.939679|30.355021|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские']|4.3|245
41|70000001083431945|Лавка хлебосолов, семейная кулинария|Разъезжая, 1|Нет|59.925631|30.342273|['Пекарни', 'Кулинарии', 'Кондитерские изделия', 'Кафе-кондитерские']|4.7|94
42|70000001083429948|Uppetit, магазин готовой еды|Магнитогорская, 3 к3 стр|Нет|59.937544|30.416354|['Кулинарии']|5.0|43
43|70000001083364555|Мята Миндаль, магазин орехов и сухофруктов|1-я Красноармейская улица, 15|1 этаж|59.916206|30.309527|['Кондитерские изделия', 'Орехи / Семечки / Сухофрукты']|0.0|5
44|70000001083370068|Мишка, пекарня|Пискарёвский проспект, 1|1 этаж|59.958184|30.406286|['Пекарни', 'Кафе-кондитерские', 'Доставка готовых блюд', 'Кондитерские изделия', 'Кулинарии']|4.8|16
45|70000001083285582|Хлебник, пекарня|набережная Макарова, 28|Нет|59.948455|30.280969|['Пекарни']|4.3|245
46|70000001083045675|Gastronomist, кофейня-кулинария|улица Чапаева, 15|1 этаж|59.961394|30.331113|['Кулинарии', 'Кофейни']|3.9|7
47|70000001083241371|La Mancha|Лиговский проспект, 271|16Н помещение; 1 этаж|59.906857|30.339926|['Кондитерские изделия', 'Кофейни']|4.0|1
48|70000001083026137|Uppetit, магазин готовой еды|набережная канала Грибоедова, 15|Нет|59.936715|30.326515|['Кулинарии', 'Доставка готовых блюд', 'Быстрое питание']|5.0|49
49|70000001083040984|Wahaha, русско-китайское кафе|Невский проспект, 27|1 этаж|59.934931|30.328427|['Кондитерские изделия', 'Кофейни', 'Доставка готовых блюд']|4.5|23
50|70000001082971134|Милти, кулинария|Большой Сампсониевский проспект, 56|1 этаж|59.972985|30.339671|['Кулинарии']|0.0|1
51|70000001082874706|Uppetit, магазин готовой еды|улица Льва Толстого, 4|Нет|59.965644|30.313842|['Кулинарии', 'Доставка готовых блюд', 'Быстрое питание']|5.0|58
52|70000001082840403|Нельзя, кондитерская|Промышленная улица, 19 лит Р|531 секция|59.896557|30.258221|['Кондитерские изделия', 'Кафе-кондитерские']|4.8|22
53|70000001082843750|Мира, кафе|Мира, 2|1 этаж|59.95913|30.31258|['Кулинарии', 'Кафе-кондитерские', 'Кофейни', 'Продажа кофе', 'Продажа чая']|4.5|289
54|70000001082818104|Уют, кафе|Гороховая, 66|Нет|59.9227|30.330961|['Пекарни', 'Столовые', 'Кулинарии']|5.0|31
55|70000001082735715|Kitsune cafe|8-я линия В.О., 25|1 этаж; пространство Линии|59.939537|30.279722|['Кондитерские изделия', 'Быстрое питание']|5.0|80
56|70000001082780486|Ермолино, фирменный магазин|улица Богословская, 4 к1|1 этаж|59.984008|30.379933|['Кондитерские изделия', 'Мясо / Полуфабрикаты', 'Колбасные изделия', 'Продукты быстрого приготовления']|3.3|3
57|70000001082692070|Цех85, пекарня-кондитерская|Лиговский проспект, 287 ст1|Нет|59.896102|30.332376|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские', 'Доставка готовых блюд']|4.1|7
58|70000001082674613|Конфетка|Кирочная улица, 56|Нет|59.942718|30.381494|['Кондитерские изделия']|4.5|14
59|70000001082670106|Не делись, пекарня|проспект Маршала Блюхера, 9 к1|Нет|59.980168|30.376225|['Пекарни', 'Кафе-кондитерские']|0.0|1
60|70000001082606573|Хлебник, пекарня|Новочеркасский проспект, 28|1 этаж|59.929058|30.413494|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские']|4.4|291
61|70000001082597372|Коржов, пекарня-кондитерская|Большая Зеленина, 24|1 этаж|59.963743|30.287003|['Пекарни', 'Кофейни']|4.5|632
62|70000001082596237|Коржов, пекарня-кондитерская|2-й Муринский проспект, 36|1 этаж|59.999526|30.358951|['Пекарни', 'Кафе', 'Рестораны']|4.2|31
63|70000001082572882|Милти, автомат с готовой едой|Боровая, 116|1 этаж|59.907536|30.339382|['Кулинарии', 'Доставка готовых блюд']|2.5|30
64|70000001082536126|Altai Time|улица Чапаева, 11/4|Нет|59.960025|30.331756|['Кондитерские изделия', 'Орехи / Семечки / Сухофрукты', 'Ягоды / Грибы', 'Ароматовары', 'Продукты пчеловодства', 'Верхняя одежда', 'Женская одежда', 'Мужская одежда', 'Продажа чая', 'Детская одежда', 'Средства гигиены', 'Косметика / Парфюмерия', 'Продажа кофе']|4.5|289
65|70000001082449352|Marmelad store, магазин сладостей|Невский проспект, 100|Нет|59.931898|30.355558|['Кондитерские изделия', 'Безалкогольные напитки']|4.7|16
66|70000001082482258|ЛюдиЛюбят, пекарня|Московский проспект, 23|1 этаж|59.91581|30.31781|['Пекарни', 'Кулинарии']|4.8|315
67|70000001081667292|Philter, кофейня|улица Куйбышева, 11/9|1 этаж|59.955573|30.329115|['Кондитерские изделия', 'Доставка готовых блюд', 'Кофейни']|4.2|6
68|70000001081142981|Хлебник, пекарня|Большой Сампсониевский проспект, 77 ст1|Нет|59.988187|30.334117|['Пекарни', 'Кондитерские изделия']|4.1|11
69|70000001081142976|Pa Pa Power Coffee, кофейня|Кронверкский проспект, 25|1 этаж|59.956933|30.317831|['Кондитерские изделия', 'Кофейни']|4.7|24
70|70000001081265562|Кофейня|улица Малая Садовая, 4|Нет|59.935099|30.338005|['Кондитерские изделия', 'Кофейни', 'Продажа кофе', 'Кафе', 'Кафе-кондитерские']|4.8|204
71|70000001081297240|ЛюдиЛюбят, пекарня|Гороховая, 43|1 этаж|59.928555|30.321651|['Пекарни', 'Кулинарии']|4.5|17
72|70000001080939580|Вдоволь, кулинария|Московский проспект, 71 к3|Нет|59.905729|30.315724|['Кулинарии', 'Кафе']|4.4|169
73|70000001081051500|Bbox.Studio|набережная реки Фонтанки, 136|Нет|59.916396|30.297823|['Кондитерские изделия', 'Сувенирные композиции', 'Кофейни', 'Продажа кофе', 'Сувениры']|4.6|9
74|70000001080842265|Choco.cake, кофейня|Малодетскосельский проспект, 26|1 этаж|59.912056|30.323555|['Кондитерские изделия', 'Кофейни', 'Продажа кофе', 'Кафе-кондитерские']|4.7|18
75|70000001080218566|Минутка, ленинградская пирожковая|Большой проспект В.О., 16|1 этаж|59.939409|30.285897|['Пекарни', 'Быстрое питание']|4.3|137
76|70000001080226630|Румяная репа, кулинария|Херсонская улица, 43/12|1 этаж|59.926708|30.384485|['Кулинарии']|4.4|20
77|70000001080517173|Вкус и Любовь|Кушелевская дорога, 1 к1|1 этаж|59.986936|30.366681|['Пекарни', 'Кофейни']|4.6|25
78|70000001081094632|Пряник, кофейня-пекарня |Ломоносова, 12/66|13 помещение|59.928148|30.336979|['Пекарни', 'Кофейни']|4.7|28
79|70000001080186622|Хлебник, пекарня-столовая|19-я линия В.О., 14|1 этаж|59.934414|30.268094|['Пекарни', 'Столовые', 'Кондитерские изделия']|4.7|35
80|70000001079603289|Lunar Bakery, кафе|Моисеенко, 24|1 этаж|59.937595|30.389938|['Пекарни', 'Кафе', 'Кофейни', 'Доставка готовых блюд', 'Кондитерские изделия']|4.7|89
81|70000001079763219|Тарта, кондитерская|Петровский проспект, 22 к2 ст1|1 этаж|59.960189|30.263598|['Кондитерские изделия', 'Кофейни', 'Доставка готовых блюд', 'Кафе-кондитерские']|4.7|28
82|70000001079651824|Пышечка, пышечная|Гороховая, 16|1 этаж|59.933635|30.314538|['Хлебобулочные изделия', 'Доставка готовых блюд', 'Кафе']|5.0|105
83|70000001080127961|Катарсис кофе&эмоции|набережная канала Грибоедова, 107/6|Нет|59.925866|30.29982|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.4|9
84|70000001079102304|Ворлд, кофейня|Каменноостровский проспект, 17|1 этаж|59.960803|30.316589|['Кондитерские изделия', 'Кофейни', 'Продажа кофе', 'Хлебобулочные изделия']|4.3|37
85|70000001078933576|Gianni, ресторан итальянской кухни|Садовая улица, 12|1 этаж|59.935427|30.335869|['Пекарни', 'Рестораны', 'Пиццерии', 'Бары']|4.6|191
86|70000001079727129|Mikko, кондитерская|Константина Заслонова, 25|Нет|59.918014|30.344469|['Кондитерские изделия', 'Доставка готовых блюд']|0.0|1
87|70000001081149657|Marmelab store|Невский проспект, 100|1 этаж|59.931919|30.355396|['Кондитерские изделия']|4.7|16
88|70000001076845476|Casa de Musang, кофейня-чайная|Кирочная улица, 67|1-2 этаж|59.939415|30.389967|['Кондитерские изделия', 'Кофейни']|4.5|56
89|70000001076598949|Хлебник, пекарня|Большая Посадская, 12|1 этаж|59.959175|30.325389|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские']|3.9|29
90|70000001076420327|Tour Coffee|7-я Красноармейская улица, 5 лит Д|1 этаж|59.911954|30.316468|['Кондитерские изделия', 'Кофейни']|4.5|32
91|70000001076275771|Passie Cakes Co.|7-я Красноармейская улица, 5|1 этаж|59.911785|30.316396|['Кондитерские изделия', 'Кафе-кондитерские', 'Кофейни']|4.9|46
92|70000001076185748|Цех85, пекарня-кондитерская|Киевская, 5 к6|Нет|59.902899|30.326187|['Пекарни', 'Кондитерские изделия', 'Доставка готовых блюд', 'Кафе-кондитерские', 'Кофейни']|4.5|81
93|70000001075841717|Tytto bakery, пекарня|набережная Адмиралтейского канала, 2 лит Т|1 этаж|59.929338|30.287353|['Пекарни', 'Кафе-кондитерские', 'Кондитерские изделия']|4.0|45
94|70000001071851863|Хлебник, пекарня|Московский проспект, 75|1 этаж|59.903858|30.318118|['Пекарни', 'Кафе-кондитерские']|4.3|91
95|70000001075027976|Хлебник, пекарня|набережная реки Карповки, 10|1 этаж|59.967648|30.312214|['Пекарни', 'Кондитерские изделия', 'Кулинарии']|4.4|62
96|70000001075478941|Турецкая пекарня|Разъезжая, 11|1 этаж|59.925159|30.344439|['Кондитерские изделия']|4.4|46
97|70000001074557753|Pa Pa Power Coffee, кофейня|Барочная, 6 ст1|1 этаж; вход с ул. Большая Зеленина|59.96513|30.284691|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.3|41
98|70000001069027589|ЛюдиЛюбят, пекарня|Невский проспект, 87|1 этаж|59.930476|30.363146|['Пекарни', 'Кулинарии']|4.5|144
99|70000001072179642|Цех85, пекарня-кондитерская|Сенная площадь, 4|1 этаж|59.92651|30.319021|['Пекарни', 'Кондитерские изделия', 'Кафе-кондитерские', 'Доставка готовых блюд', 'Кофейни']|4.4|33
100|70000001069468765|how are you?, кофейня-пекарня|Маяковского, 17|1 этаж|59.938352|30.355405|['Пекарни', 'Кофейни']|4.6|229
101|70000001069406047|Cheese Market, мастерская чизкейков|Жуковского, 14|1 этаж|59.936035|30.354294|['Кондитерские изделия', 'Кафе-кондитерские', 'Доставка готовых блюд', 'Кофейни', 'Продажа кофе']|4.4|149
102|70000001036401693|2 гуся, пышечная|Лермонтовский проспект, 49|1 этаж|59.912254|30.297375|['Пекарни', 'Кондитерские изделия']|4.4|122
103|70000001077201609|28-ой, кофейня|Боровая, 52|1 этаж|59.914376|30.343858|['Кондитерские изделия', 'Точки кофе']|4.3|8
104|70000001060293316|Akimova, кофейня-кондитерская|проспект Маршала Блюхера, 7 к3|1 этаж|59.979202|30.371081|['Кондитерские изделия', 'Кофейни']|4.3|16
105|70000001018001525|Alia`s bakery, арт-кондитерская|Кожевенная линия, 30 лит А|2 этаж|59.922718|30.2492|['Кондитерские изделия']|4.7|25
106|70000001047590498|All ready, магазин готовой еды|Социалистическая улица, 21|1 этаж|59.92038|30.346194|['Кулинарии', 'Доставка продуктов / хозтоваров']|4.2|14
107|70000001064190559|Alpaca coffee, кофейня-пекарня|Александра Матросова, 3 ст1|1 этаж|59.978753|30.335637|['Пекарни', 'Кофейни']|4.4|69
108|70000001078983012|Amazing Cacao, шоколадная фабрика|Социалистическая улица, 21|10 этаж; апарт-отель Ye`s Marata|59.92038|30.346194|['Кондитерские изделия', 'Кофейни']|4.4|9
109|70000001059180263|Amazing Cacao, шоколадная фабрика|Загородный проспект, 5|1 этаж|59.927249|30.344823|['Кондитерские изделия', 'Кофейни']|4.9|215
110|70000001047200614|Amazing Cacao, шоколадная фабрика|набережная Обводного канала, 74 лит Т|1-2 этаж|59.911057|30.330081|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.9|131
111|70000001068055278|Amelie, буланжери|Звенигородская улица, 4|цокольный этаж|59.922615|30.336368|['Пекарни', 'Кофейни']|4.6|71
112|70000001076290604|Artis, кафе|улица Миллионная, 3|1 этаж|59.945811|30.331014|['Кондитерские изделия', 'Кофейни', 'Продажа кофе', 'Кафе', 'Организация и проведение праздников']|4.2|7
113|70000001042029969|Ashanti, магазин индийских товаров|переулок Гривцова, 24|1 этаж|59.927823|30.316595|['Кондитерские изделия', 'Специи / Пряности', 'Косметика / Парфюмерия', 'Мука / Крупы', 'Продажа чая']|4.3|70
114|70000001054727024|Aster, городское кафе|Маяковского, 23|1 этаж|59.939668|30.355489|['Пекарни', 'Кафе']|4.7|1201
115|70000001077831731|Aster bakery, пекарня|проспект Римского-Корсакова, 22|1 этаж|59.92253|30.295229|['Пекарни', 'Кофейни', 'Продажа кофе']|4.8|215
116|70000001075195034|Attention.cake, кофейня|4-я Советская улица, 8|цокольный этаж|59.934297|30.367696|['Кондитерские изделия', 'Кофейни', 'Кафе-кондитерские', 'Кафе']|4.2|38
117|70000001064319532|b.o.b, пекарня|улица Уральская, 21 лит А|1 этаж|59.955682|30.253988|['Пекарни', 'Кондитерские изделия', 'Кофейни']|4.2|27
118|70000001052141996|b.o.b, пекарня|Лиговский проспект, 271|1 этаж|59.905565|30.342745|['Пекарни', 'Кофейни', 'Доставка готовых блюд']|4.2|63
119|70000001055138980|B12 vegan shop, магазин веганской продукции|Московский проспект, 1|1 этаж|59.925507|30.316476|['Кондитерские изделия', 'Мука / Крупы', 'Диетические / соевые продукты']|4.3|103
120|70000001029086840|Babe`s bakery, пекарня|улица Марата, 30|1 этаж|59.926385|30.35253|['Кондитерские изделия', 'Кофейни']|4.6|204
121|70000001068538490|Babka, пекарня|Малый проспект В.О., 48|1 этаж|59.943366|30.262091|['Пекарни', 'Кофейни']|4.4|112
122|70000001047991674|Baccarat, шоколадный бутик|Рылеева, 3|1 этаж|59.94244|30.351981|['Кондитерские изделия']|4.3|4
123|5348553838718945|Baccarat, шоколадный бутик|Академика Павлова, 5|1 этаж|59.977486|30.317531|['Кондитерские изделия', 'Продажа чая', 'Продажа кофе']|4.6|21
124|70000001047215642|BackHome coffee, кофейня|Кронверкская, 9|1 этаж|59.959019|30.313061|['Кондитерские изделия', 'Кофейни']|4.3|55
125|70000001081560454|Baggins Coffee, кофейня|Лиговский проспект, 50|Нет|59.92537|30.359524|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.3|59
126|70000001067223459|Baggins Coffee, кофейня|Невский проспект, 136|1 этаж|59.92981|30.368401|['Кондитерские изделия', 'Кофейни', 'Продажа кофе', 'Кулинарии']|4.7|42
127|70000001061789788|Baggins Coffee, кофейня|Курляндская, 48|1 этаж; коворкинг-центр Clock work time|59.911181|30.267068|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.4|22
128|70000001060051093|Baggins Coffee, кофейня|набережная реки Смоленки, 3 к2|1 этаж|59.948842|30.262713|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.7|62
129|70000001058926303|Baggins Coffee, кофейня|Кожевенная линия, 34|1 этаж|59.923689|30.244313|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.4|57
130|70000001056621344|Baggins Coffee, кофейня|Красногвардейская площадь, 3а|Нет|59.940627|30.410779|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.3|20
131|70000001056315407|Baggins Coffee, кофейня|Кузнечный переулок, 2-4 лит Б|1 этаж|59.927655|30.349914|['Кондитерские изделия', 'Кофейни']|4.6|65
132|70000001054843207|Baggins Coffee, кофейня|Новолитовская улица, 10|1 этаж|59.982446|30.354188|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.5|55
133|70000001052458617|Baggins Coffee, кофейня|Полтавский проезд, 3 ст1|1 этаж; вход через магазин PiterSmoke|59.926755|30.367285|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.6|40
134|70000001051387488|Baggins Coffee, кофейня|Караванная, 2|1 этаж|59.937585|30.341741|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.5|77
135|70000001048371908|Baggins Coffee, кофейня|Садовая улица, 60|1 этаж|59.921604|30.303938|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.3|26
136|70000001048000467|Baggins Coffee, кофейня|Невский проспект, 11|1 этаж|59.936328|30.315117|['Кондитерские изделия', 'Точки кофе', 'Продажа кофе']|4.3|67
137|70000001047738219|Baggins Coffee, кофейня|Очаковская, 11|1 этаж|59.944377|30.385921|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.7|43
138|70000001047602869|Baggins Coffee, кофейня|Московский проспект, 73 к5|1 этаж|59.905048|30.312278|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.7|114
139|70000001046914214|Baggins Coffee, кофейня|Петроградская набережная, 26/28|1 этаж|59.960866|30.334499|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.4|69
140|70000001046846209|Baggins Coffee, кофейня|Московский проспект, 7|цокольный этаж; центр КопиКанц|59.924549|30.317331|['Кондитерские изделия', 'Продажа кофе', 'Точки кофе']|4.3|17
141|70000001045621848|Baggins Coffee, кофейня|набережная реки Фонтанки, 67-69|1 этаж|59.926878|30.330179|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.7|43
142|70000001043765232|Baggins Coffee, кофейня|Киевская, 3|1 этаж|59.902581|30.322173|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.5|57
143|70000001043302259|Baggins Coffee, кофейня|Заставская, 44|1 этаж|59.888495|30.315715|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.5|78
144|70000001042901692|Baggins Coffee, кофейня|набережная Обводного канала, 199-201 лит Г|1 этаж|59.909516|30.286478|['Кондитерские изделия', 'Точки кофе', 'Продажа кофе']|4.4|23
145|70000001042880787|Baggins Coffee, кофейня|Бухарестская улица, 32|1 этаж|59.882208|30.370219|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.5|43
146|70000001040965011|Baggins Coffee, кофейня|Сытнинская улица, 12|1 этаж|59.957854|30.308917|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.3|20
147|70000001040561922|Baggins Coffee, кофейня|Греческий проспект, 10|1 этаж|59.938333|30.369412|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.7|57
148|70000001038301908|Baggins Coffee, кофейня|Разъезжая, 41|1 этаж|59.921692|30.352253|['Кондитерские изделия', 'Кофейни', 'Продажа кофе']|4.3|56
149|70000001034008838|AMIGOS Barbershop, барбершоп|Невский проспект, 114-116|6 этаж|59.931977|30.358881|['Барбершопы', 'Косметика / расходные материалы для салонов красоты']|5.0|506
150|70000001046123119|Dif 2.0|Ординарная, 20|1 этаж|59.966983|30.303193|['Барбершопы']|5.0|256
151|70000001056371574|Barbero, барбершоп|Решетникова, 5|1 этаж|59.878821|30.323121|['Барбершопы']|5.0|594
152|70000001074783034|AMIGOS Barbershop, барбершоп|26-я линия В.О., 7|1 этаж|59.930366|30.260079|['Барбершопы', 'Косметика / расходные материалы для салонов красоты']|5.0|273
153|5348553838959785|Ленинградская, парикмахерская|Большая Морская, 17|1 этаж|59.935236|30.314346|['Парикмахерские', 'Ногтевые студии']|4.8|85
154|70000001054283802|Лев, мужская парикмахерская|Московский проспект, 165|цокольный этаж|59.866438|30.319076|['Барбершопы']|4.7|36
155|5348552841071346|Визави, салон красоты|улица Латышских Стрелков, 1|10Н помещение; 1 этаж|59.926778|30.470029|['Парикмахерские', 'Ногтевые студии', 'Услуги косметолога', 'Услуги массажиста', 'Услуги по оформлению ресниц / бровей', 'Эпиляция', 'Услуги пирсинга']|5.0|435
156|70000001034281872|Heisenberg, барбершоп|набережная Обводного канала, 96|1 этаж|59.908123|30.319813|['Барбершопы']|5.0|709
157|5348552839633062|OLA, центр красоты|Российский проспект, 8|1 этаж|59.926655|30.471589|['Парикмахерские', 'Ногтевые студии', 'Услуги косметолога', 'Услуги массажиста', 'Услуги подолога', 'Услуги по оформлению ресниц / бровей', 'Услуги перманентного макияжа', 'Эпиляция']|4.6|191
158|70000001051855723|Britva, барбершоп|Благодатная улица, 39|1 этаж|59.875582|30.32203|['Барбершопы', 'Косметика / расходные материалы для салонов красоты']|5.0|669
159|70000001018334671|Marafet Club, салон красоты|Смольный проспект, 17 ст1|1 этаж; вход со стороны набережной|59.943514|30.396763|['Парикмахерские', 'Услуги по оформлению ресниц / бровей']|4.7|121
